tweet_id	user_id	text	created_at	label	Drug Name Extracted	Drug Name Normalized
732579004494974976	24087010	RT @latelateshow: OH SO CLOSE, OOHHHH!  @ddlovato @nickjonas @JKCorden  #CarpoolKaraoke https://t.co/uLJf9O480W	2016-05-17 14:30:19	0		
732809269867876357	556541351	RT @palebiebs: JUSTIN'S PART IN JUKE JAM GIVES ME LIFE https://t.co/B7pnKQaeao	2016-05-18 05:45:19	0		
732864863924572160	313992609	RT @agathachristie: A dose of #WednesdayWisdom from Agatha Christie on happiness https://t.co/shlgGjJkNR	2016-05-18 09:26:14	0		
733130238339784704	870068174	if you ever popped a green xan, you brave	2016-05-19 03:00:44	1	xan	xanax
733150392809185285	25189904	I am delirious from this cold and cackling about beets between sniffles and sinus tears what is my life	2016-05-19 04:20:49	0		
733342083314946048	779575434	RT @lucieshepherdd: loso sounds so good omg	2016-05-19 17:02:32	0		
733474544531451906	3886206922	Lexa is such a bad ass and that's the last we will see of her I'm gonna cry all day	2016-05-20 01:48:53	0		
733487823450480640	605274342	@BlessedWithR Olay has always been my go too. My nana has used it most of her life and she has beautiful skin	2016-05-20 02:41:39	0		
733535961133416449	2616928944	"Amandas asks ""Hi,anyone want to share thier 'Lyrica experiences? I was on Gabapentin. So far, I appear more... https://t.co/wLMUWz0Okp"	2016-05-20 05:52:56	1	lyrica; gabapentin	lyrica; gabapentin
734022586447732736	564155375	Avoiding your normal routine enables you to take a risk today ... More for Cancer https://t.co/slIhsdBXr0	2016-05-21 14:06:36	0		
734035946375684097	2177207844	I've got the sniffles but my 3ply @ScottiesTissues w/aloe will help me still enjoy #KidstoParks Day! #scottieseverydaycomfort #spons	2016-05-21 14:59:42	0		
734093873627045888	1192767606	@francelbekah Dude...they prescribed me with so many meds for the breakthrough pains!! Plus my boobs 😭 Hurting &amp; heavy af lmao 😂 &amp; thank u!!	2016-05-21 18:49:52	0		
734146535932502018	2991965206	I finally got it right!! Well for my taste buds anyway 😉 #hitsthespot #wholefoods #vitaminc  #antioxidants #energy… https://t.co/PaoxTyVwo3	2016-05-21 22:19:08	0		
734163351887093760	240396918	@misticraindash bring me some back 😊	2016-05-21 23:25:57	0		
734237396716249088	377500488	This pain medicine need to kick in my back killing me.	2016-05-22 04:20:11	1	pain medicine	pain medicine
734271169570832385	2556616967	@bbyb00m it's been a good 9 months with nexplanon 👍🏽👍🏽 no negative side effects. No period. But I'm kinda hormonal. Lol I recommend	2016-05-22 06:34:23	1	nexplanon	nexplanon
734366178022293504	26579786	Thinking about buying Belli Anti-Blemish Facial Wash? Read our latest review of the product by Maria S.. https://t.co/zKhWndAGDa	2016-05-22 12:51:55	0		
734424147107909632	930507794	This Benadryl got me feeling drunk, in church	2016-05-22 16:42:16	1	benadryl	benadryl
734458025713504257	38374667	Retinol Cream Moisturizer for Face with Hyalu… https://t.co/yHFdrVy3bF https://t.co/2jhgSWlcGD	2016-05-22 18:56:53	0		
734561951406280705	21297118	This report says a Bayer-Monsanto deal is imminent and could be public in as little as 24 hrs:  https://t.co/yWiXL9oIAu	2016-05-23 01:49:51	0		
734623669058691072	25379161	I am a Xanax https://t.co/q4s8MqsYql	2016-05-23 05:55:06	1	xanax	xanax
734819824795193346	38374667	Laser Therapy for Pain Medicomat-17C Laser He… https://t.co/qHkwGNpwWS https://t.co/YwqM4krSvb	2016-05-23 18:54:33	0		
734855700610879492	2995153567	I was jus told that caring coke dealers cut their stuff with vitamin b	2016-05-23 21:17:06	1	vitamin b	vitamin b
734913197216403457	1563987456	@FatimaNews3LV @News3LV This is what needs to change in Vegas.Ok to pop oxys, lortabs prescribed by your doc but marijuana and you're fired	2016-05-24 01:05:34	1	oxys; lortabs	oxycodone; lortabs
734985025737785345	4788049646	Does this all add up to diabeties or diabeties neuropathy? - https://t.co/cz8ao0KUyo	2016-05-24 05:51:00	0		
734993867649343488	2689165531	B L O G G E D // Today on the blog it's all about some of the products from the olay Regenerist… https://t.co/QDhh51acAn	2016-05-24 06:26:08	0		
735134100584009728	21235924	Tell us about your before and after experience from using this AVEENO® skin care rout... #AveenoAdvocates #sponsored https://t.co/0Mp2xJ0vhk	2016-05-24 15:43:22	0		
735238955377905664	384767114	RT @NotDavidVega3: This Xanax wave needs to die, I don't get why being a druggie is the new trend	2016-05-24 22:40:01	1	xanax	xanax
735250622979571712	2763945947	"RT @SexTaIk: when bae ain't texting back &amp; you ready to start World War 3 but then he hits you w/ ""sorry beautiful I took a nap"" https://t.…"	2016-05-24 23:26:23	0		
735317214052683777	119973332	Making Baby Fruit Smoothies with Gerber Baby Cereal! #babycereal #babysmoothie #recipe #Gerber #ad #smoothie #mackid https://t.co/4vsI8QAOjD	2016-05-25 03:51:00	0		
735332972270882818	17655181	Honestly I just took two Benadryls and I'm effing psyched for what happens next 😴💤😴💤😴💤😴💤	2016-05-25 04:53:37	1	benadryls	benadryl
735366086011584512	1644674137	Scary sounding stuff I get to work with in my Chemistry lab tomorrow: sulfuric acid, hydrochloric acid, nitric acid, and phosphoric acid.	2016-05-25 07:05:12	0		
735472049196535809	2244152327	not queer as in fuck you but gay as in percoset	2016-05-25 14:06:15	1	percoset	percocet
735493296294793216	55420430	#Monsanto rejects $62b #Bayer merger offer, says it’s open to talks https://t.co/p4lnOSp8ny via @WSJ	2016-05-25 15:30:41	0		
735554563466366977	2945359818	A package came to work today and my boss told me to sign for it and then told me it was her Valium 😂	2016-05-25 19:34:08	1	valium	valium
735670036757512193	12740542	@randileeharper It's not an exaggeration here, though! To buy Sudafed in Oregon, you need a Dr's prescription and an ID. For a gun, just ID.	2016-05-26 03:12:59	1	sudafed	sudafed
735683167860883456	388498712	RT @TweetGraciela: Great hike today with friends from @HECHOOnline @VocesVerdes @NPCA @HispanicAccess @LatinoOutdoors #GLSummit16 https://t…	2016-05-26 04:05:10	0		
735875282863677441	37728023	Has anyone tried rb3b3s plan short term suboxone plan?: I would like to know if anyone has successfully done ... https://t.co/WhDGbPWLgV	2016-05-26 16:48:33	1	suboxone	suboxone
735895429900947456	92446370	Frequent travel must haves! New blog post is now up neutrogena @cakebeauty kloranecanada… https://t.co/7yHkmm63Gi	2016-05-26 18:08:37	0		
736245518599376896	1172181728	RT @LuBellWoo: New comic! The Ballad of Tylenol PM Girl: https://t.co/fxpo9W62yV https://t.co/f9ITAzQQFx	2016-05-27 17:19:45	1	tylenol pm	tylenol pm
736304189614096385	16158528	@TheBloggess Do you have prednisone to get you thru until it's replaced?	2016-05-27 21:12:53	1	prednisone	prednisone
736347350302633986	24640510	RT @ReviewzBlog: #BringYourBabo this summer.Use Code Sun30 for 30% Off your first Babo purchase. #ad https://t.co/agAEewtwDv https://t.co/P…	2016-05-28 00:04:23	0		
736528779099545608	26579786	Thinking about buying Belli Anti-Blemish Facial Wash? Read our latest review of the product by Andrea J.. https://t.co/ceZrh3Y20t	2016-05-28 12:05:19	0		
736545567954898944	1156250918	@HTBrunch @kalkikanmani Erm... Oil of Olay doesn't count as fairness cream?	2016-05-28 13:12:02	0		
736582920320622592	1909321243	"Agree with Dr. Weixel's answer to ""Not having racing thoughts. Taking adderall to improve attention. Its not working...."" - http://htap.u..."	2016-05-28 15:40:27	1	adderall	adderall
736584000664272896	1909321243	"Agree with Dr. Weixel's answer to ""I had an operation 2 1/2 weeks ago and am on Xarelto.  I would like to take 1 x 25..."" - http://htap.u..."	2016-05-28 15:44:45	1	xarelto	xarelto
736588352044949505	1909321243	"Agree with Dr. Kumar's answer to ""What can I expect from 2 mgs of lorazapam 1st time using prescribed by an ER doctor..."" - http://htap.u..."	2016-05-28 16:02:02	1	lorazapam	lorazepam
736629142062391296	1909321243	"Agree with Dr. Friedlander's answer to ""I weight 150 lbs. I took two .5 Ativan  will I be able to pass a urine drug s..."" - http://htap.u..."	2016-05-28 18:44:08	1	ativan	ativan
736680310520193024	1909321243	"Agree with Dr. Jacobson's answer to ""Is it possible to have a high tolerance of Valium without ever taking it prior? ..."" - http://htap.u..."	2016-05-28 22:07:27	1	valium	valium
736692290123534336	1909321243	"Agree with Dr. Weixel's answer to ""My GP has prescribed me with gabupentin for pain relief in my ear (I have ETD) the..."" - http://htap.u..."	2016-05-28 22:55:03	1	gabupentin	gabapentin
736704711949058048	1094401718	Jasmine's mom keeps trying to sell hydrocodone LMFAO	2016-05-28 23:44:25	1	hydrocodone	hydrocodone
736798177903312896	3250202984	Okay I just took a shot of tequila woooo Summer	2016-05-29 05:55:49	0		
736873706203545600	2991965206	New recipe this morning to fill up on #flavonoids #antioxidants #antiinflammatory colourful smoothly #nutribullet s… https://t.co/gXOc1dBY2L	2016-05-29 10:55:56	0		
736938872232280064	243521012	@BradleyJay2 I don't get motion sick but I take Dramamine because it knocks me out every time.	2016-05-29 15:14:53	1	dramamine	dramamine
736960996892418048	2790522701	And the bitch really gonna do it. Like wow, what an example to show ur daughter on peer pressure. Bitch just popped a whole xan	2016-05-29 16:42:48	1	xan	xanax
736987450216742912	25726490	Methadone 10mg Asc 116 - I totally agree!!! I just took some of the ACL and they totally suck!! Im used the 54 ... https://t.co/YIoBfEeYEZ	2016-05-29 18:27:55	1	methadone	methadone
737056310592577536	1909321243	"Agree with Dr. Novick's answer to ""What are some ways to promote a good nights sleep, i've tried melatonin to no avai..."" - http://htap.u..."	2016-05-29 23:01:32	1	melatonin	melatonin
737096743242895360	322623000	RT @brittneeraebaby: Just call my pussy Zzzquil. 😝💤	2016-05-30 01:42:12	1	zzzquil	zzzquil
737284755448864768	1250202139	Last night I had a dream I found a percocet on the floor 🙃🙂🙃🙂🙃 the cravings r real	2016-05-30 14:09:18	1	percocet	percocet
737311609182388224	605033905	*send me into the unknown jungle with my Nikon d300 camera in hand I will lived out the dream of a nature photographer#unknown#jungle#dream	2016-05-30 15:56:00	0		
737320679968624640	327458161	@xhloet hahaha actually mine was at 3.30pm, then I swapped to 12 😭	2016-05-30 16:32:03	0		
737401806255316992	69812252	@E_Sandstrom I was there too!!! Most memorable moment for sure.	2016-05-30 21:54:25	0		
737418270047797249	1909321243	"Agree with Dr. Eyerman's answer to ""Is it beneficial to take Magnesium supplement while on Prozac? I heard it helps w..."" - http://htap.u..."	2016-05-30 22:59:50	1	magnesium supplement; prozac	magnesium supplement; prozac
737418411454517248	1909321243	"Agree with Dr. Weixel's answer to ""Can I stay on amitriptiline  10mg or do I need to up the dose after a while?"" - https://t.co/LBuvbPgiXU"	2016-05-30 23:00:24	1	amitriptiline	amitriptyline
737552419165372417	24557532	I need to get my baby some more aveeno lotions &amp; soaps, Ima Wednesday	2016-05-31 07:52:54	0		
737911472249012224	177881902	We take our quizzing seriously. Very seriously. https://t.co/Itk2Sbww01	2016-06-01 07:39:39	0		
737971208390479874	20645715	@AlexisNebelx melatonin is the best sleep aid I've ever had	2016-06-01 11:37:01	1	melatonin	melatonin
738016708208820228	405102168	@rachelherriotts @CCriadoPerez @SkyNews I've been cleaning all morning. It's about as sexy as a dose of thrush	2016-06-01 14:37:49	0		
738078001213132801	258432939	RT @makeupbyshaniah: I cant wait to get botox so i can never smile again	2016-06-01 18:41:22	1	botox	botox
738231918697684993	455808053	Also Malcolm is fine because he got a shot of morphine?	2016-06-02 04:52:59	1	morphine	morphine
738432993472196610	587675081	Benadryl is destroying my whole life. Ok maybe just my day	2016-06-02 18:11:59	1	benadryl	benadryl
738441338539114497	3664292788	Sore #muscles? We #love moisturizing &amp; recovering with the new Rosemary &amp; Arnica Body Milk by @JohnMastersNYC ! https://t.co/RDxChVykys	2016-06-02 18:45:09	0		
738470988547907584	68870904	Anyone that thinks ADHD isn't real should live in my adderall empty brain today.	2016-06-02 20:42:58	1	adderall	adderall
738471690141732864	26233172	@stevis78 I have nothing but regular Tylenol and aleve 😩	2016-06-02 20:45:45	1	tylenol; aleve	tylenol; aleve
738489544425639937	29820985	My stomach is telling me to stop taking so much ibuprofen. #ouch #pleaseleavemealoneuterus	2016-06-02 21:56:42	1	ibuprofen	ibuprofen
738565670724501504	22736891	Oh good, the Mariners are imploding. Again. I've been so uneasy about their success so far and this isn't helping.	2016-06-03 02:59:12	0		
738596156653985792	257663169	My doctor prescribed me some codeine bc I'm sick and everyone's trying to buy it from me lolol	2016-06-03 05:00:20	1	codeine	codeine
738719102022213632	299895075	@MonicaMcHargue thank God for Zofran though	2016-06-03 13:08:53	1	zofran	zofran
738766397975724032	3002018372	@kittykaitttt talk to your doctor, mine prescribed me diclectin and it worked so well.	2016-06-03 16:16:49	1	diclectin	diclectin
738801007325499392	1513774652	Kombucha fans? It tastes yummy like soda- fizzy and tangy but I do not trust ferments one bit. i get it every so... https://t.co/TRPmmbkUDq	2016-06-03 18:34:21	0		
738916923107385344	463331339	So frustrated today. I have finally found pain relief with zeljanz only to be told by the insurance company that... https://t.co/TqPncbqFAy	2016-06-04 02:14:57	1	zeljanz	xeljanz
738986292847869952	3234925064	This codeine is kicking in.. Knocked out baby Vincent now my turn 😷😴	2016-06-04 06:50:36	1	codeine	codeine
739085276627279872	369837071	@ItsRisaBITCH Avenno Don't Really Work It Makes It Worst	2016-06-04 13:23:56	0		
739538017170395137	1387304052	@BalancedSasha @TamaraBrittain Currently using @GreenPeopleUK SPF 50 on my lil one, so far so good :) #greenchat	2016-06-05 19:22:57	0		
739639865348739072	283877680	"RT @le_dylon: remember when ""take a chill pill"" was just a saying??? But now everyone's addicted to Xanax so nvm"	2016-06-06 02:07:40	1	xanax	xanax
739658892813164544	278057771	Let Me Take This Melatonin So ii Can Sleep Good ✌	2016-06-06 03:23:16	1	melatonin	melatonin
739714400181833728	124370541	RT @_Kdmami: I haven't had my daily dose of baby E &amp; I don't know how to feel anymore @mommaveee_ https://t.co/xzrBFldX1n	2016-06-06 07:03:50	0		
739912130766512128	59005146	3 weeks. I'm boycotting pants &amp; living off of water &amp; Tums for the remainder of my pregnancy...if you need me I'll be in Jody's recliner.✋🏼	2016-06-06 20:09:33	1	tums	tums
739980459443130372	516008598	There's no way I'll be able to write 4,000 words without adderall	2016-06-07 00:41:04	1	adderall	adderall
740019576197505024	820290150	RT @GooeyRabinski: THC-A, the acidic precursor to our favorite #cannabinoid, #THC, is powerful #medicine. https://t.co/yYSfR0Yhui #mmj http…	2016-06-07 03:16:30	0		
740019644845592579	17450672	It's never a bad time to learn about overdose response rescue breathing or to get trained on how and when to administer Narcan/Nalaxone.	2016-06-07 03:16:46	1	narcan; nalaxone	narcan; naloxone
740084388608806912	142019698	@icod ooh yeah, so it was a side effect of eating too much raw garlic at once. Some sort of minor reaction to the amino acids or something?	2016-06-07 07:34:03	0		
740136357998284800	533162365	https://t.co/S7VoxOT9eE ☜[ReadMore] The Tapping Solution for Pain Relief: A Step-by-Step Guide to Reducing and Eli… https://t.co/Rc8NTX29Wc	2016-06-07 11:00:33	0		
740185814567526400	274329900	I need my vyvanse to go take this 200 question insurance exam😑	2016-06-07 14:17:04	1	vyvanse	vyvanse
740275327897767938	22925404	Cycle 2 starts tomorrow... Bring on the hot flashes! #clomid	2016-06-07 20:12:46	1	clomid	clomid
740431797775945729	38453533	Finally the doctors have prescribed me something for my heartburn! Happy days!	2016-06-08 06:34:31	0		
740747541638197248	126644849	Let me go ahead &amp; put these advils in my purse. Cause I'm gone be screaming my ass off at this graduation tomorrow.	2016-06-09 03:29:11	1	advils	advil
740783475800846336	2535778338	I need some down ass bitches 🙆🏻	2016-06-09 05:51:58	0		
740819552079073280	414073002	#VitaminD deficiency can cause high blood pressure, diabetes and heart attacks (via @examinercom) https://t.co/kbICsCmzJD	2016-06-09 08:15:19	0		
741032018818007041	27249246	I'm so glad I started using epiduo	2016-06-09 22:19:35	1	epiduo	epiduo
741082977145233408	94500516	"RT @SheaProulx: My #embryo #colouringbook activity sheet for my ""class"" of teens at Renart today - #folic-acid is #important https://t.co/w…"	2016-06-10 01:42:05	0		
741276584385126401	1626429848	Just took my last high school test ☝🏼️	2016-06-10 14:31:24	0		
741289524660035584	96622138	@spanishgrlsrock I gave them Motrin. Didn't work and another brand. The past few days I've just been sucking out the cold.	2016-06-10 15:22:49	1	motrin	motrin
741321075561271297	46840922	Halting the headache on 6/16 @ 9 PM EST with Advil and friends! #HaltTheHeadache #fastadvilfanatics #sponsored https://t.co/438LPVanEx	2016-06-10 17:28:12	1	advil	advil
741440890481332225	32289403	@DailyJulianne I hope it helps! I switched over and finally found a fit with Cymbalta. It's working great and makes all the difference.	2016-06-11 01:24:18	1	cymbalta	cymbalta
741501815179513857	564132860	RT @brianbowman73: No time like the antidepressant.	2016-06-11 05:26:23	1	antidepressant	antidepressant
741832999810007041	3314483771	"""I bet Alex would only show up to the wedding if I invited Hank...""Hisses before taking a deep swig of wine."	2016-06-12 03:22:24	0		
741922757936570372	2616928944	"A reader asks ""Please help! I don't know what to do. I'm sensitive to everything down to Cymbalta and Lyrica. I... https://t.co/IzhZLZ2Emq"	2016-06-12 09:19:04	1	cymbalta; lyrica	cymbalta; lyrica
742021861186392064	249096786	The doctors prescribed me Trimetroprim for an infection. Twice it says on the leaflet not to take if you are pregnant! #whototrust	2016-06-12 15:52:52	1	trimetroprim	trimethoprim
742037852645654528	3559201	unfortunately in the next 3hrs we need toilet facilities, dinner, and bed - so he's going to have to go back in the car seat. Wish us luck.	2016-06-12 16:56:25	0		
742212165663219714	352790229	I hate when percocets make your nose ITCH LIKE CRAZY	2016-06-13 04:29:04	1	percocets	percocet
742225237295534080	562342992	@jayygarces they are! But my doctor prescribed me different pills since my migraines keep getting worse &amp; happen much more often. 😞	2016-06-13 05:21:01	0		
742343347939901441	860259260	@jennnowens possibly my eye doctor prescribed me a different brand cause I use the get bad infections but I still get them still 😓	2016-06-13 13:10:20	0		
742428819513081857	1330299091	Use code: moderntulip for a special discount off @SBwhitening teeth whitening trays! https://t.co/jeOubiE3Yc	2016-06-13 18:49:58	0		
742466127964610560	880899666	Waiting for my antacid to kick in feels like ages	2016-06-13 21:18:13	1	antacid	antacid
742515595170746369	2216474953	RT @JaNursing: Can B12 Really Help With Your Constant Fatigue?   https://t.co/6Bort5NKST	2016-06-14 00:34:47	0		
742531899218878465	463331339	Finally go into see a Rheumatologist and she suspects RA and gave me 10 MG of prednisone to help with pain and... https://t.co/Y6hXpDcHov	2016-06-14 01:39:35	1	prednisone	prednisone
742564692422328320	1186077541	RT @cavs: 41 and 41 for 2 and 23.#ALLin216 https://t.co/JZFBiedgcH	2016-06-14 03:49:53	0		
742748731376840704	407894169	RT @learningherbs: Reach for arnica for bruises, sprains, and strains https://t.co/Wa1glqPfu3 https://t.co/SLNiU453aN	2016-06-14 16:01:11	1	arnica	arnica
742782177826328577	61107296	RT @tyriquex: I feel like everyone needs to see this iconic video of Tracee Ellis Ross dancing to 'Daddy Lessons' while modeling. https://t…	2016-06-14 18:14:06	0		
742824057876320256	2863110154	#BeyondOurDifferences #ChicFilA comes to the aid of #Pulse. #PrayForOrlando! https://t.co/ZTzHI9uAhg	2016-06-14 21:00:31	0		
742829732216082432	2154834542	RT @hyeheyyun: JES TOM.JES TOM.JES TOM.JES TOM. THE FUTURE IS JES TOM. https://t.co/PCBZE8wTSf	2016-06-14 21:23:03	0		
742890709867495428	469984942	RT @kayleeduggerr: my dad is so dumb lmao @Kwhitee55 @Cecelialeer https://t.co/Q4Lq37BzkT	2016-06-15 01:25:22	0		
742904977513938944	1702203146	This hair is outta control! 😩 The vitamins are definitely working… https://t.co/xz9unPcmss	2016-06-15 02:22:03	1	vitamins	vitamins
743147218715082756	533735594	RT @treeofolivetree: Advil + race car activity + coupon --&gt; https://t.co/91Q3HOtQvZ 🏎https://t.co/se3JP3UeaR #racedayrelief #ad #advil http…	2016-06-15 18:24:38	1	advil	advil
743289310368006148	2242310758	take a fucking xanax &amp; shut the fuck up w your bitchin.	2016-06-16 03:49:15	1	xanax	xanax
743303464084606980	546140578	Morphine and bed time.  Hoping it eases the pain so I can sleep 😴	2016-06-16 04:45:30	1	morphine	morphine
743519147074560000	2831099988	RT @gorskon: From Orac: Combining childhood vaccines at one visit is not safe? Wrong, wrong, wrong!: I sensed a disturbanc... https://t.co/…	2016-06-16 19:02:33	1	vaccines	vaccines
743662419625545728	1070462030	Treat you Dandruff with this Easy Home Remedy :) https://t.co/X06M2A5iGn	2016-06-17 04:31:52	0		
743736428694122503	272364561	"RT @BenitaEmily: ""We just want a studio! Tourism could help enable that."" Rosie Ellison of @FilmEdinburgh summing up wishes of this summit.…"	2016-06-17 09:25:57	0		
744101147183484929	136020245	RT @WelshRugbyUnion: 75' Sub, Ellis Jenkins replaces captain Warburton #NZLvWAL	2016-06-18 09:35:12	0		
744278650560749568	622827086	My lips are ALWAYS chapped and if I get on Accutane they're gonna be worse 😭😭😭	2016-06-18 21:20:32	1	accutane	accutane
744564516462133248	707238238449225728	RT @Aaryn_Williams: Having Zofran put into my IV... Don't wait until you're already vomiting. Contractions + pushing + puking don't mix! ht…	2016-06-19 16:16:28	1	zofran	zofran
744681301115019264	881147725	A&amp;i friend writes 󾬖has anyone tried Ambien? I'm worried about side effects.	2016-06-20 00:00:32	1	ambien	ambien
744700454538346496	20952568	There is no symptom worse in a depressive disorder than missing a dose of the medication they give you to fix depression.	2016-06-20 01:16:38	0		
744715998490550272	1338845965	RT @barstoolsports: Dave Chappelle looking like prime Terrell Owens #NBAFinals https://t.co/waSbH2NLJ3	2016-06-20 02:18:24	0		
744948389737955328	70514835	RT @Bill_Nye_Tho__: just popped a multivitamin #lit	2016-06-20 17:41:51	1	multivitamin	multivitamin
744957161420140545	25726490	Doctor's near Traverse City, MI. that will prescribe methadone or other narcotics for pain https://t.co/EOjNodDv3p	2016-06-20 18:16:42	1	methadone; narcotics	methadone; narcotics
745025794116706305	236702919	RT @Weeiirrddoooo: Lazer Taggin'🔫!!Go Kartin'🚘!!Sector 6🌠!!Movies🎥!!The Zoo🐯!!Bowlin'🎳!!Arcade🎮!!Amusement Parks🎡!!-My Type Of Dat…	2016-06-20 22:49:25	0		
745048706894815232	22753232	"""Because of how different his brain really is, they have no one to compare him to. We just have to take it step... https://t.co/Ui2sAC4YMT"	2016-06-21 00:20:28	0		
745113542953574400	4729201334	#bedtime #healthytip melatonin is great, but a good cup of @yogiteaeurope and some puppy snuggles is where it's at. Routine is everything!	2016-06-21 04:38:06	1	melatonin	melatonin
745279774894006272	832345141	If you are about that Xanax life don't fucking talk to me.	2016-06-21 15:38:39	1	xanax	xanax
745395034262904835	135289182	I need a gym partner, I almost died in the bathroom today and no one would have ever known	2016-06-21 23:16:39	0		
745468224863514624	1524342260	I just wish I could take all the pain away so she wouldn't feel this way anymore 😔	2016-06-22 04:07:29	0		
745624669856858113	483453171	Our Sensitive Skin Treatment SOOTHE #2 spells relief! https://t.co/RxWSiWYzTQ	2016-06-22 14:29:08	0		
745677763089043459	2905884500	RT @AyeeDaps: Guys someone is missing from EDC 😭 @Plurizard @OurPLURFamily @PLURBunnies @TexasEDMFamily https://t.co/DlR7ktTg1c	2016-06-22 18:00:07	0		
745725497028526080	66127103	RT @SBCgels: Celebrating the 100th Airing of the Arnica 1 Litre! Like &amp; Re-tweet this pic for your chance to win! @qvcuk #arnica https://t.…	2016-06-22 21:09:48	0		
745976386959990785	2972575028	Knocked myself out more with melatonin because my body wasn't cooperating.	2016-06-23 13:46:44	1	melatonin	melatonin
746085996375179265	30488994	I'm still clueless as to why scotts staying with kady	2016-06-23 21:02:17	0		
746120046087278592	4121894352	@sillylilseal I am sorry for this quick &amp; cuddly monstrosity. I blame the Percocet https://t.co/flyuZ7dM6q	2016-06-23 23:17:35	1	percocet	percocet
746147496422932485	463331339	Hello everyone is there any on who is taking cymbalta for fibro and if so gows it working for you... Thank you- Dena	2016-06-24 01:06:40	1	cymbalta	cymbalta
746181722463698944	271015720	My boys. Ellis &amp; Dec look so alike in this picture, but they are actually pretty different. https://t.co/3gwwN3LYO3	2016-06-24 03:22:40	0		
746256578471305217	866708370	acne is my best friend	2016-06-24 08:20:07	0		
746393076625604612	321799601	Sipping on codeine fuckin fat hoes	2016-06-24 17:22:31	1	codeine	codeine
746529780753960960	2557613930	RT @songbirdechoes: Pink hydrangeas and a few of my favourite things • use code SONGBIRDECHOES15 to receive 15… https://t.co/0yB5An85lv htt…	2016-06-25 02:25:44	0		
746574699937705985	700422181	RT @b_butla: Kim K's butt is like Advil the more I'm exposed to it the less it effects me.	2016-06-25 05:24:13	1	advil	advil
746586232277311488	3386595059	||My lady parts started a bloody war against me. I'm in so much pain rn. I just want to take some aspirin and sleep -A-	2016-06-25 06:10:03	1	aspirin	aspirin
746634927945428992	28878083	This nausea is rampant again. 24/7. Thank u Zofran for a half decent night of sleep :)	2016-06-25 09:23:33	1	zofran	zofran
746715485358657536	61802286	RT @4fingaz: Tonight! All for a great cause pls give us a mention @BBCRadio1PR @Love1Xtra @getreading @AltReading @AStepFWD https://t.co/wr…	2016-06-25 14:43:39	0		
746767872521736192	481289854	RT @baccarati: Too Marvelous For Words#DarkPassage #TCMParty https://t.co/GZ3Mi9qo75	2016-06-25 18:11:49	0		
747003850763075584	251324255	RT @Chris_The_Miss_: damn bro you popped a xan? you're cool as fuck bro damn	2016-06-26 09:49:31	1	xan	xanax
747156335096139776	109490572	Just got a dose of my own medicine......... I don't like it.	2016-06-26 19:55:26	0		
747223215672598532	859616514	gunna be a propa aggy bitch tomorrow	2016-06-27 00:21:12	0		
747273129660014592	354273405	I love adderall as much as I love myself	2016-06-27 03:39:32	1	adderall	adderall
747404287232212996	255096482	I think I'm getting a stye on my eye...	2016-06-27 12:20:42	0		
747454341062197249	22622732	Clouds are still holding on strong for now and it's still sticky! Relief is coming soon, join me at noon on @wcpo. https://t.co/ZiWCSrK6Kt	2016-06-27 15:39:36	0		
747528895189159936	1563949861	RT @Wilshoholic: Since un-skilled workers won't be allowed into the Uk soon does that mean Dele Alli won't be able to return from internati…	2016-06-27 20:35:51	0		
747599706579144705	463331339	Hi, has anyone else had really bad cold sores and ulcers from methotrexate ?- Alison	2016-06-28 01:17:14	1	methotrexate	methotrexate
747609146661339136	338527557	@ikepennstate I know. It's like a dose of depression to turn on the news.	2016-06-28 01:54:45	0		
747849622002012160	137372432	Find out how Sherri protects her cattle from parasites using a great homeopathic medicine. It works for people too! https://t.co/3rrKi3Fg5J	2016-06-28 17:50:18	0		
747879677704830976	326324420	RT @skullmandible: meandering around in a fog looking for adderall script so I can go get it filled; this is like the ADHD version of looki…	2016-06-28 19:49:44	1	adderall	adderall
747883742270750723	150808481	Our foxglove looking pretty in the rain. #gardening #snowdonia https://t.co/z1DSRsXez1 https://t.co/x74Pc85ixC	2016-06-28 20:05:53	0		
747969891362177024	2164202588	So my husband calls me from his work and says I gave him a dead battery pack. Come to find out its wasn't dead it just wasn't on. 😂@cjunsiog	2016-06-29 01:48:13	0		
748139154165350400	318279535	when u take 600 mg of ibuprofen and u still feel like yanking your tooth out :-)	2016-06-29 13:00:48	1	ibuprofen	ibuprofen
748546823120261120	201553513	When your zofran gets refilled 🙌🏻 https://t.co/OZLfmkHP9u	2016-06-30 16:00:44	1	zofran	zofran
748578728905576448	15669384	RT @txindyjourno: BREAKING: Texas DSHS tells @ACLUTx that it will publish abortion statistics: #txlege #TexasHB2 #HB2 https://t.co/i6PeETp2…	2016-06-30 18:07:31	0		
748755681738498048	3950916554	@dannniellaaa why do you have your flinstone feet as your Avi? 😂😂	2016-07-01 05:50:40	0		
748994378408992768	2864267228	RT @WeedFeed: #Cannabinoid Deficiency Could Be Causing Your Illness - https://t.co/ZNLA5kAgqY  #cannabis #mmj https://t.co/De8IxgvqhG	2016-07-01 21:39:10	0		
749058671968006144	553687321	Neurontin and Lyrica are a Death Sentence for New Brain Synapses https://t.co/1pClRsYmSC	2016-07-02 01:54:38	1	neurontin; lyrica	neurontin; lyrica
